User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Exercise_Type,Calories
15809434,male,78,189,91,10,97,39.6,Cardio,72
17665318,male,29,180,82,14,86,40.2,Machine,42
15814407,male,54,195,100,25,106,40.7,Cardio,189
17667877,male,22,177,82,16,97,40,Machine,69
15814922,female,68,163,57,13,95,40.2,Cardio,74
17674675,male,22,175,75,15,97,40.3,Machine,62
15816958,male,51,205,109,14,94,40.1,Cardio,81
17677321,male,63,199,101,14,81,40.1,Machine,60
15817315,male,43,185,89,16,100,40.4,Cardio,94
17685425,male,22,189,89,13,91,40.2,Machine,46
15820772,female,22,181,72,30,111,40.6,Cardio,192
17693079,female,35,178,72,14,93,40.2,Machine,66
15831321,male,41,179,85,25,101,40.8,Cardio,147
17696084,male,49,169,78,10,96,39.7,Machine,54
15836080,male,25,186,84,26,111,40.7,Cardio,171
17701144,male,37,184,86,11,91,39.5,Machine,46
15837100,male,47,174,80,16,101,40.5,Cardio,97
17701747,female,30,160,63,14,87,40.4,Machine,57
15839894,male,49,179,82,23,97,41,Cardio,129
17710469,female,55,179,78,10,91,39.6,Machine,48
15840377,male,53,179,83,14,99,39.7,Cardio,85
17714687,female,76,174,69,12,86,39.9,Machine,57
15841191,female,28,167,64,16,108,40.7,Cardio,101
17718288,male,27,187,85,17,92,40.4,Machine,65
15842726,male,58,193,96,23,108,40.5,Cardio,184
17719877,female,71,163,65,11,90,40,Machine,56
15848505,male,25,190,91,29,112,40.8,Cardio,200
17725825,male,68,184,87,11,92,40.1,Machine,64
15851066,male,57,179,74,22,106,40.3,Cardio,158
17728492,female,22,173,73,12,95,40.3,Machine,56
15851748,female,23,160,58,21,106,40.3,Cardio,127
17740953,female,47,163,58,11,85,39.9,Machine,47
15854213,female,68,155,58,15,100,40.3,Cardio,93
17752929,female,29,166,65,11,84,40,Machine,41
15858398,male,53,184,83,13,95,39.8,Cardio,72
17753305,female,39,165,66,13,93,40.3,Machine,63
15861036,female,23,156,58,21,102,40.6,Cardio,118
17755264,male,25,181,80,12,93,39.8,Machine,45
15862195,male,54,190,95,22,110,40.3,Cardio,178
17755991,female,46,167,69,13,90,40,Machine,60
15869217,male,73,189,89,18,99,40.6,Cardio,130
17759646,male,43,191,91,10,93,39.8,Machine,49
15882903,male,54,173,74,14,96,40.1,Cardio,77
17761520,female,25,169,68,14,88,40.1,Machine,57
15885735,male,21,175,73,20,100,40.2,Cardio,90
17761956,female,48,165,65,14,85,40,Machine,58
15897285,female,79,178,73,19,99,40.6,Cardio,116
17763472,female,27,162,58,13,88,40.3,Machine,55
15906490,male,30,189,95,21,103,40.8,Cardio,123
17767631,female,30,173,75,14,86,40.3,Machine,53
15917218,female,58,159,57,21,106,40.4,Cardio,141
17771927,female,27,154,58,10,81,39.8,Machine,35
15918487,male,59,195,104,15,92,40.3,Cardio,87
17772998,male,72,185,89,12,85,40.1,Machine,60
15920115,female,46,159,59,28,109,41,Cardio,190
17784624,male,28,183,90,12,88,39.9,Machine,41
15927085,male,59,199,104,20,102,40.5,Cardio,146
17791940,male,49,170,70,13,95,40.3,Machine,65
15930189,male,28,188,84,22,105,40.8,Cardio,128
17793407,female,22,167,64,13,93,39.8,Machine,59
15934377,female,54,169,70,18,97,40.3,Cardio,99
17799813,male,33,164,68,12,93,39.8,Machine,47
15935038,female,48,183,71,26,104,40.6,Cardio,159
17809213,male,45,179,78,10,90,39.8,Machine,43
15945396,male,42,193,91,13,99,40.2,Cardio,75
17810504,female,64,170,69,11,85,39.7,Machine,48
15949420,female,21,182,77,19,102,40.4,Cardio,101
17819816,male,30,165,68,14,96,40.4,Machine,59
15950782,male,53,180,77,27,103,40.7,Cardio,178
17822027,female,22,177,71,10,93,39.8,Machine,45
15951389,male,39,175,79,22,99,40.5,Cardio,118
17831465,female,37,159,61,10,90,40.1,Machine,46
15952846,male,73,188,95,21,103,40.4,Cardio,167
17832870,male,26,193,94,12,96,40.1,Machine,55
15953045,female,36,168,69,19,95,40.7,Cardio,94
17833536,female,30,161,63,15,90,40.3,Machine,66
15955077,female,53,155,57,30,106,41.1,Cardio,198
17839214,female,35,166,70,14,93,40.1,Machine,66
15960426,male,33,183,80,20,99,40.6,Cardio,102
17840335,male,49,181,87,10,92,39.8,Machine,49
15973862,male,58,188,88,18,101,40.3,Cardio,122
17847617,female,54,172,78,12,87,39.9,Machine,52
15976612,female,25,171,72,24,96,40.7,Cardio,116
17861443,male,28,178,78,14,90,40.1,Machine,48
15980106,male,27,185,88,14,103,40,Cardio,78
17862032,male,59,182,81,15,86,40,Machine,66
15982368,female,42,157,59,24,97,40.6,Cardio,130
17865880,male,64,179,82,10,93,40,Machine,57
15987356,female,34,179,74,25,101,40.9,Cardio,138
17867069,male,26,178,84,11,91,40.2,Machine,40
15988442,male,63,179,80,25,108,40.8,Cardio,197
17873138,female,47,162,63,10,81,39.9,Machine,37
15998213,female,37,171,66,25,106,40.7,Cardio,155
17877474,male,30,184,78,17,92,40.2,Machine,65
15998462,female,30,162,57,18,98,40.5,Cardio,96
17886646,female,47,161,58,11,99,40.1,Machine,63
16000348,female,29,153,58,14,101,40.1,Cardio,79
17888673,male,22,165,64,17,97,40.1,Machine,66
16002371,female,52,161,63,19,99,40.7,Cardio,109
17897028,male,32,187,93,11,90,39.9,Machine,43
16004941,male,27,168,64,24,105,40.5,Cardio,128
17898833,female,60,169,71,10,98,39.8,Machine,57
16026910,male,29,169,74,26,105,40.7,Cardio,147
17900358,female,48,175,73,10,87,39.8,Machine,43
16028391,male,25,176,75,21,102,40.4,Cardio,106
17905683,female,25,169,66,11,92,39.8,Machine,49
16036236,female,30,168,67,29,107,40.9,Cardio,179
17906117,female,34,180,74,13,94,40,Machine,62
16038542,male,54,168,72,27,113,41.3,Cardio,217
17907212,male,23,183,86,12,98,40.3,Machine,55
16039970,male,32,188,93,15,103,40.1,Cardio,89
17909757,female,43,166,66,12,89,40.1,Machine,54
16042685,male,73,168,77,18,97,40.3,Cardio,120
17911611,male,26,182,88,15,94,40.2,Machine,62
16042856,female,33,160,57,13,100,40,Cardio,73
17917302,female,25,167,65,14,94,39.8,Machine,66
16044841,male,26,187,84,17,104,40.3,Cardio,95
17919013,female,43,155,57,12,90,40,Machine,57
16052399,female,21,162,56,18,107,40.2,Cardio,111
17921612,male,73,192,92,11,87,40,Machine,60
16055689,male,56,187,90,25,99,40.5,Cardio,160
17923033,male,28,178,76,11,94,40.2,Machine,44
16060578,female,28,166,62,27,100,40.6,Cardio,147
17946119,male,27,177,82,11,79,39.9,Machine,20
16063287,male,79,199,101,11,97,40.1,Cardio,82
17954700,female,57,157,57,14,89,39.9,Machine,68
16065360,male,28,194,95,29,106,40.8,Cardio,180
17960713,male,35,182,83,11,91,40,Machine,44
16073175,male,32,195,102,15,100,40.4,Cardio,85
17968072,female,25,165,66,11,103,40.2,Machine,62
16077223,female,31,157,58,24,104,40.4,Cardio,144
17968573,female,70,166,66,11,89,39.9,Machine,55
16079391,male,25,204,98,22,108,40.4,Cardio,142
17970027,female,27,163,65,12,84,39.9,Machine,44
16086752,male,66,173,74,16,96,40.3,Cardio,97
17972545,male,61,168,73,11,87,39.8,Machine,49
16087023,female,23,169,64,30,116,40.5,Cardio,212
17977074,male,25,159,64,14,101,39.9,Machine,65
16089746,female,32,176,69,15,102,40.3,Cardio,85
17977871,male,29,176,76,13,91,39.8,Machine,47
16091848,male,38,198,96,27,95,40.6,Cardio,137
17981210,female,66,168,67,12,91,40,Machine,61
16096368,male,34,189,80,28,117,41,Cardio,220
17993440,male,21,178,77,13,97,40,Machine,54
16102997,male,25,180,81,29,114,41.1,Cardio,202
18001980,male,51,199,96,14,88,40.5,Machine,65
16108423,male,57,195,91,14,92,40,Cardio,76
18004108,female,50,168,62,11,89,40.1,Machine,51
16109389,female,25,159,57,17,101,40.4,Cardio,95
18009903,male,22,196,89,13,96,40,Machine,56
16112624,female,54,151,57,25,115,40.4,Cardio,190
18024676,female,44,168,68,12,82,39.6,Machine,45
16117769,male,68,164,69,26,106,40.7,Cardio,197
18036473,male,38,194,101,14,90,39.8,Machine,62
16137644,female,49,168,68,20,99,40.6,Cardio,113
18042708,male,21,173,75,10,94,40.1,Machine,36
16144515,male,72,193,103,13,87,39.9,Cardio,73
18063463,male,44,177,83,10,88,39.6,Machine,40
16145672,female,46,155,57,26,112,40.9,Cardio,185
18068401,female,26,169,62,11,79,39.8,Machine,35
16150482,female,50,175,75,25,116,40.7,Cardio,184
18071616,male,26,186,85,13,83,40,Machine,32
16150645,female,47,172,75,30,104,40.7,Cardio,181
18078068,female,28,162,61,12,92,39.9,Machine,55
16152838,female,33,154,59,28,105,40.6,Cardio,171
18078961,female,73,167,71,10,92,40.1,Machine,53
16154968,male,42,198,104,26,103,41.3,Cardio,172
18079088,female,52,176,70,14,89,40.4,Machine,64
16156252,female,27,173,68,18,99,40.4,Cardio,94
18083162,male,73,190,99,11,91,40.1,Machine,68
16158469,female,28,162,62,21,96,40.2,Cardio,106
18084777,female,40,159,63,12,93,40.2,Machine,59
16160627,female,66,171,70,13,96,40.3,Cardio,73
18089588,male,28,193,96,11,85,40.1,Machine,34
16161839,male,57,183,89,14,95,40.2,Cardio,82
18090813,female,36,166,65,12,95,40.2,Machine,60
16161995,male,24,180,79,26,102,40.8,Cardio,132
18096377,male,31,188,90,11,99,40.5,Machine,57
16162009,male,65,196,98,21,103,40.2,Cardio,160
18101826,female,67,153,62,10,89,39.6,Machine,50
16163940,female,53,168,65,21,102,40.5,Cardio,127
18123003,female,47,160,61,11,89,40,Machine,51
16170652,male,75,178,83,26,119,40.7,Cardio,265
18125679,female,39,163,62,12,96,40.1,Machine,63
16171290,male,51,169,69,20,100,40.1,Cardio,117
18128873,female,30,156,57,11,87,39.8,Machine,46
16175343,male,31,203,105,29,113,40.8,Cardio,221
18129245,male,26,196,96,13,89,40.3,Machine,47
16180408,female,34,179,71,13,100,40.5,Cardio,71
18129713,male,22,186,88,10,83,40,Machine,23
16185766,female,22,174,73,20,101,40.3,Cardio,106
18135803,female,21,160,56,11,84,39.9,Machine,41
16187828,male,43,167,71,16,100,40.3,Cardio,88
18136071,male,29,159,67,16,97,40,Machine,69
16192447,male,76,177,83,14,101,40.3,Cardio,105
18136279,female,50,163,64,12,94,40.3,Machine,62
16194704,male,71,168,68,18,98,40.2,Cardio,117
18142551,male,21,166,67,12,88,39.6,Machine,31
16205704,male,73,181,91,19,98,40.6,Cardio,135
18144547,male,46,200,106,11,83,39.7,Machine,42
16206479,female,44,173,69,26,109,40.8,Cardio,172
18145673,male,76,172,80,12,88,39.9,Machine,66
16208802,male,64,188,84,20,102,40.4,Cardio,142
18145874,female,25,168,64,12,88,40,Machine,49
16208945,male,58,172,75,27,107,40.7,Cardio,199
18146668,male,55,192,91,10,81,39.8,Machine,37
16209649,male,36,186,89,22,103,40.9,Cardio,132
18147320,male,75,172,74,10,98,39.7,Machine,68
16212796,female,23,171,66,22,106,40.7,Cardio,131
18148854,male,32,175,77,12,98,39.9,Machine,58
16214662,female,72,166,60,20,100,40.8,Cardio,125
18152530,female,28,174,68,10,94,39.3,Machine,47
16218520,female,77,155,59,19,95,40.2,Cardio,111
18157671,male,32,185,77,16,92,40.1,Machine,63
16231616,male,64,195,101,30,109,41,Cardio,256
18158564,male,29,191,86,15,85,40.2,Machine,44
16239426,male,35,182,85,22,104,40.5,Cardio,133
18159298,male,25,183,77,19,86,40.5,Machine,51
16243641,female,29,172,66,14,101,40.6,Cardio,77
18159834,female,21,163,61,11,93,39.7,Machine,51
16247013,male,39,175,75,26,102,40.8,Cardio,149
18185517,male,21,183,78,12,88,39.9,Machine,34
16247254,male,47,188,84,26,105,40.8,Cardio,175
18189703,female,31,169,63,12,81,40.1,Machine,42
16247462,male,22,188,93,29,107,40.6,Cardio,175
18199020,male,50,183,87,10,88,39.6,Machine,44
16249588,female,40,164,62,13,101,40,Cardio,75
18207912,male,24,179,81,16,90,40.3,Machine,53
16250882,female,22,162,56,17,96,40.6,Cardio,85
18209539,female,21,163,60,11,83,40,Machine,39
16253784,female,37,164,67,19,89,40.1,Cardio,83
18209611,female,48,159,57,10,94,39.8,Machine,52
16255880,female,46,187,82,24,98,40.7,Cardio,127
18214674,male,34,176,78,12,98,39.7,Machine,59
16256574,female,45,156,57,27,104,40.6,Cardio,169
18218601,female,58,170,72,11,97,40.1,Machine,61
16259836,female,55,179,74,16,105,40.5,Cardio,101
18221643,male,60,170,76,10,81,39.2,Machine,36
16267891,female,35,165,61,20,99,40.3,Cardio,110
18224414,male,44,185,87,10,89,39.7,Machine,43
16270792,male,21,173,78,28,108,40.7,Cardio,163
18231765,male,32,179,77,10,85,40.2,Machine,29
16271091,female,50,158,58,17,95,40.1,Cardio,91
18231939,female,37,162,59,10,90,39.8,Machine,46
16273476,male,57,190,98,29,116,41.1,Cardio,266
18234303,male,50,180,88,14,88,40.2,Machine,62
16279613,male,33,177,80,25,102,40.5,Cardio,138
18235061,female,41,176,71,13,89,39.9,Machine,57
16282341,female,33,165,64,23,96,40.4,Cardio,117
18242911,female,32,162,63,14,88,39.9,Machine,59
16283239,male,47,192,101,18,99,40.6,Cardio,112
18243990,female,25,174,73,13,90,40.3,Machine,54
16283720,female,40,183,78,20,92,40.6,Cardio,92
18249254,female,42,177,77,10,97,39.9,Machine,52
16287414,female,47,181,81,27,104,40.8,Cardio,161
18276352,male,21,184,87,10,96,39.9,Machine,42
16289546,female,71,162,61,21,102,40.6,Cardio,135
18281071,male,73,193,97,10,87,40,Machine,56
16290605,female,69,169,72,20,104,40.4,Cardio,129
18282658,male,37,183,80,12,94,39.5,Machine,54
16290700,female,71,169,74,13,98,40.1,Cardio,76
18283018,female,61,175,74,13,92,40.1,Machine,65
16292172,male,33,189,92,18,105,40.3,Cardio,112
18284376,male,26,189,88,10,94,40.1,Machine,42
16306567,male,46,181,87,20,103,40.8,Cardio,129
18289280,female,33,179,82,10,91,39.7,Machine,43
16312147,male,52,179,79,18,106,40.3,Cardio,127
18295792,female,31,176,69,12,98,39.5,Machine,62
16312785,male,48,183,91,24,102,40.4,Cardio,156
18296389,male,55,195,106,10,91,40,Machine,55
16314064,male,46,185,90,17,95,40.1,Cardio,90
18298527,male,21,205,102,10,92,39.8,Machine,39
16318598,female,27,179,79,19,96,40.5,Cardio,91
18306592,male,28,187,87,13,97,40.1,Machine,61
16322569,male,52,188,93,14,98,40.2,Cardio,86
18311837,female,39,170,72,11,86,40.1,Machine,44
16324247,female,26,182,80,21,96,40.5,Cardio,100
18311900,female,43,163,66,12,95,39.9,Machine,62
16325118,female,45,174,69,21,108,40.4,Cardio,137
18313041,female,25,162,62,15,92,40.1,Machine,68
16325355,female,42,162,66,21,96,40.4,Cardio,110
18319225,female,26,158,60,12,91,40,Machine,54
16330345,female,69,170,72,16,88,40.1,Cardio,76
18327253,male,24,190,92,13,91,40,Machine,48
16333757,male,32,170,73,19,99,40.5,Cardio,93
18331538,female,30,163,64,14,89,40.4,Machine,60
16335507,female,43,152,56,25,105,40.6,Cardio,158
18335299,female,26,173,70,13,89,40.3,Machine,54
16341116,male,34,181,79,19,100,40.3,Cardio,100
18336263,female,65,162,61,11,101,40,Machine,69
16343749,female,24,154,56,26,106,40.9,Cardio,159
18338594,male,26,181,80,11,91,39.4,Machine,39
16344308,female,25,185,85,20,104,40.6,Cardio,110
18341246,female,72,156,57,10,98,39.7,Machine,61
16346201,female,54,183,74,29,107,40.9,Cardio,188
18342843,male,32,196,99,12,96,39.9,Machine,60
16347135,female,54,162,59,24,114,40.8,Cardio,179
18345796,female,35,164,62,12,92,39.6,Machine,57
16347418,male,23,189,91,23,107,40.8,Cardio,139
18347183,male,22,187,81,15,97,40.3,Machine,64
16359045,male,34,170,68,23,103,40.5,Cardio,126
18347682,male,29,171,70,16,96,40.2,Machine,67
16364264,male,24,182,78,28,105,40.8,Cardio,154
18352324,male,37,175,77,20,86,40.5,Machine,65
16369885,male,24,195,98,20,96,40.6,Cardio,92
18360844,male,24,179,80,14,90,40.7,Machine,46
16371792,male,46,183,89,14,95,39.9,Cardio,74
18365327,male,44,184,84,10,92,39.6,Machine,46
16375565,female,26,167,58,15,95,40.2,Cardio,74
18368131,female,41,164,60,11,91,39.8,Machine,52
16378171,female,54,184,79,23,92,40.9,Cardio,111
18368929,female,25,173,71,14,86,40.3,Machine,53
16380283,male,70,199,103,21,106,40.7,Cardio,177
18375383,female,67,167,63,12,89,40,Machine,59
16383525,male,63,204,112,29,110,40.4,Cardio,257
18378521,male,21,186,82,10,88,40.2,Machine,29
16386929,male,67,171,76,14,93,40.1,Cardio,80
18379929,male,54,185,83,12,84,40,Machine,47
16391615,male,45,194,97,12,99,39.9,Cardio,72
18383557,female,43,180,74,10,92,40,Machine,47
16393841,male,77,184,88,26,111,40.5,Cardio,239
18405143,female,29,161,57,10,91,39.9,Machine,46
16402578,female,29,163,59,26,111,40.9,Cardio,174
18405595,female,30,168,68,13,97,39.7,Machine,66
16403093,male,46,171,73,26,101,40.7,Cardio,152
18408109,female,35,180,76,11,91,39.8,Machine,49
16405106,male,23,191,86,29,115,40.9,Cardio,207
18409323,male,41,164,68,13,92,39.9,Machine,54
16407445,female,29,159,59,21,100,40.5,Cardio,116
18415120,male,37,182,82,11,89,39.8,Machine,42
16407758,female,43,178,78,16,96,40.3,Cardio,81
18417821,female,33,172,68,12,93,40.3,Machine,57
16409161,male,33,187,87,26,106,40.7,Cardio,163
18418162,male,32,188,93,10,95,39.7,Machine,47
16415225,female,30,173,65,22,107,40.4,Cardio,136
18419065,female,34,156,56,12,89,40.1,Machine,54
16417152,male,63,172,79,15,101,40.5,Cardio,102
18430459,female,31,166,64,12,89,39.9,Machine,52
16417729,male,24,191,91,26,107,40.6,Cardio,158
18435154,male,29,187,82,13,99,39.8,Machine,64
16417986,male,74,201,107,14,96,40.1,Cardio,101
18435723,female,34,161,64,12,87,39.9,Machine,50
16427125,male,27,180,80,28,111,41.2,Cardio,185
18442309,male,26,169,73,10,85,39.8,Machine,25
16427377,female,22,165,60,24,105,40.9,Cardio,142
18444223,female,32,167,68,13,96,40,Machine,65
16429622,female,25,153,58,20,102,40.4,Cardio,113
18444860,female,61,162,67,10,88,39.8,Machine,47
16430252,female,26,164,62,15,95,39.8,Cardio,73
18445506,female,29,165,64,11,93,40,Machine,52
16435400,male,28,189,94,17,103,40.6,Cardio,98
18445846,female,32,173,68,10,87,39.9,Machine,41
16440078,female,53,156,57,16,94,40.1,Cardio,85
18447804,male,27,179,84,15,96,40.2,Machine,66
16441677,female,53,159,61,14,109,39.8,Cardio,96
18450512,male,23,183,88,11,89,39.9,Machine,36
16442004,female,27,167,63,15,104,40.2,Cardio,88
18451283,female,57,158,58,12,93,40.2,Machine,63
16442069,female,28,166,68,28,111,40.8,Cardio,183
18456339,female,26,178,74,14,96,40.4,Machine,68
16445302,male,46,189,98,14,100,40.3,Cardio,87
18459426,male,63,181,83,11,95,39.6,Machine,66
16451525,female,51,164,60,19,92,40.3,Cardio,96
18463262,female,70,181,81,12,85,40,Machine,52
16457911,female,25,151,57,15,95,40.2,Cardio,74
18463742,female,71,159,64,11,85,39.7,Machine,50
16461156,female,30,177,74,13,104,39.7,Cardio,75
18467206,female,32,188,77,17,88,40.7,Machine,69
16463021,male,38,170,77,19,112,40.3,Cardio,137
18471107,male,54,195,96,12,90,39.9,Machine,61
16474431,male,23,186,86,24,97,41,Cardio,106
18471125,female,36,157,60,11,89,40.2,Machine,49
16480674,female,75,179,83,26,109,40.8,Cardio,181
18473922,female,41,182,83,15,91,39.8,Machine,67
16487558,male,66,184,86,25,106,40.4,Cardio,196
18475658,male,28,180,79,14,92,40.2,Machine,53
16488059,male,70,170,76,12,101,40.2,Cardio,85
18491708,male,24,180,83,10,89,40,Machine,32
16488458,female,62,171,78,22,103,40.5,Cardio,135
18491761,male,21,195,98,13,85,40.1,Machine,36
16488801,female,33,159,60,25,104,40.8,Cardio,150
18494667,male,24,195,92,10,93,39.8,Machine,40
16496960,female,63,173,67,24,110,40.6,Cardio,170
18500023,male,25,181,80,11,96,40,Machine,47
16498944,female,27,181,73,20,94,40.5,Cardio,93
18500441,male,23,191,89,14,99,40,Machine,67
16500737,female,28,160,65,24,104,40.6,Cardio,140
18510665,female,50,165,61,12,91,40.4,Machine,59
16507293,male,27,172,73,25,103,40.6,Cardio,131
18516735,male,21,193,89,14,96,39.7,Machine,59
16507731,female,49,156,56,29,115,40.9,Cardio,218
18517008,male,30,186,89,14,86,39.7,Machine,44
16507757,female,39,160,60,16,96,40.3,Cardio,84
18521710,female,28,154,59,14,92,40.5,Machine,65
16515672,male,75,171,73,22,97,40.6,Cardio,146
18524484,female,30,176,75,12,85,39.7,Machine,45
16516852,male,63,175,78,26,105,41,Cardio,192
18535647,male,29,187,92,13,95,40,Machine,59
16518456,female,40,178,73,15,95,40.5,Cardio,75
18537703,female,33,156,60,14,88,40.2,Machine,60
16528482,female,67,167,70,14,93,39.9,Cardio,74
18542385,female,59,175,73,10,86,39.9,Machine,44
16542211,female,59,177,78,19,97,40.1,Cardio,104
18545619,male,37,184,82,12,90,39.8,Machine,47
16543055,male,66,189,92,26,102,40.7,Cardio,192
18547454,male,58,191,97,16,80,40.3,Machine,61
16548462,female,77,166,66,21,107,40.7,Cardio,147
18558780,female,44,163,62,11,95,39.8,Machine,57
16555457,female,59,161,58,24,104,40.9,Cardio,156
18561158,male,31,175,76,16,89,40.2,Machine,54
16562821,female,59,168,64,14,94,40.2,Cardio,75
18562631,female,38,177,77,14,83,40.1,Machine,51
16563309,male,72,179,82,25,99,40.7,Cardio,175
18567239,male,43,176,76,14,88,40.2,Machine,53
16563380,male,65,186,93,13,97,39.9,Cardio,86
18571939,female,67,171,69,12,86,40.2,Machine,55
16566986,female,52,171,70,28,115,40.6,Cardio,206
18577594,female,35,161,62,10,101,39.9,Machine,57
16568055,male,51,176,78,20,104,40.6,Cardio,133
18581701,male,21,181,79,11,88,39.9,Machine,31
16569335,female,35,170,65,16,97,40.2,Cardio,83
18585200,female,45,158,56,11,87,39.7,Machine,49
16571009,female,57,163,61,22,101,40.8,Cardio,134
18592462,female,53,168,66,11,86,40,Machine,48
16571569,male,73,183,85,23,106,40.4,Cardio,188
18600632,female,41,164,63,11,87,40.2,Machine,47
16572386,female,32,169,66,24,109,40.8,Cardio,154
18603430,male,24,207,104,12,86,39.9,Machine,38
16578345,male,37,167,73,25,103,40.9,Cardio,143
18608660,male,21,168,67,11,92,40.1,Machine,35
16581155,male,43,205,103,16,101,40.4,Cardio,102
18609652,female,23,176,72,17,88,40.1,Machine,67
16582556,male,33,183,87,23,100,41.3,Cardio,124
18611365,female,23,179,76,13,99,39.9,Machine,66
16583091,female,28,163,58,27,99,41.1,Cardio,146
18627977,female,35,164,59,10,88,40,Machine,43
16583879,female,47,172,70,19,99,40.4,Cardio,106
18641361,male,21,188,93,14,91,40.3,Machine,50
16599617,male,32,177,82,27,106,40.6,Cardio,165
18647376,female,28,176,69,13,99,40,Machine,68
16602077,female,46,169,68,20,111,40.6,Cardio,137
18650765,female,23,165,66,11,96,40,Machine,54
16606738,female,76,155,63,13,94,39.9,Cardio,73
18652320,male,33,177,78,10,92,39.9,Machine,40
16607440,male,65,182,83,14,91,40.3,Cardio,77
18653577,male,47,184,90,11,91,39.6,Machine,52
16607836,male,23,179,80,22,100,40.7,Cardio,104
18661553,female,35,170,66,15,89,40.2,Machine,65
16608705,male,24,179,76,17,100,40.4,Cardio,80
18669874,female,76,155,61,14,85,40.3,Machine,66
16610738,female,76,181,76,22,96,40.7,Cardio,125
18680626,male,23,174,74,13,94,40.4,Machine,48
16614077,male,67,184,91,23,106,41.1,Cardio,184
18686700,male,48,180,86,11,91,40,Machine,52
16615240,female,28,165,66,21,111,40.7,Cardio,138
18695184,male,31,188,86,10,94,39.4,Machine,44
16616022,female,51,161,59,25,101,40.6,Cardio,150
18698026,male,38,189,91,11,100,40.2,Machine,63
16616055,male,77,193,97,13,87,39.9,Cardio,75
18700525,male,29,180,82,10,85,39.9,Machine,28
16627485,female,45,158,66,29,105,40.7,Cardio,181
18707469,female,27,159,59,14,88,39.9,Machine,59
16633904,female,23,166,62,14,99,40.6,Cardio,74
18721040,female,79,183,78,10,103,39.7,Machine,65
16635338,male,40,183,82,27,103,40.8,Cardio,164
18725130,male,36,199,98,12,94,40,Machine,58
16636410,male,38,189,91,15,101,40,Cardio,88
18738442,male,42,212,112,12,93,40,Machine,64
16639713,female,22,163,66,19,99,40.5,Cardio,99
18740260,female,52,165,68,12,91,40.2,Machine,58
16642924,female,45,170,70,20,100,40.7,Cardio,113
18745331,female,35,174,68,10,90,39.7,Machine,44
16644888,male,31,190,96,25,99,40.9,Cardio,133
18749482,male,23,191,88,10,91,39.7,Machine,36
16646567,male,35,181,82,23,105,40.5,Cardio,141
18752401,female,78,169,64,12,88,40.1,Machine,60
16646640,male,71,187,97,13,90,40.3,Cardio,77
18758816,female,52,159,59,11,92,39.9,Machine,56
16646989,female,23,173,68,18,97,40.1,Cardio,89
18766363,female,24,161,57,12,96,40.1,Machine,60
16647083,female,24,172,64,30,104,40.7,Cardio,174
18780935,female,26,162,59,15,92,40.4,Machine,69
16648756,male,31,191,90,25,106,40.9,Cardio,156
18786180,female,28,157,59,10,96,39.8,Machine,51
16649627,male,73,198,101,18,97,40.7,Cardio,129
18789452,male,21,180,85,14,86,40.3,Machine,37
16652577,male,29,175,76,22,109,40.4,Cardio,139
18794890,female,42,161,64,11,98,39.9,Machine,60
16654017,female,73,162,61,27,99,40.7,Cardio,166
18797005,male,53,186,91,12,88,40,Machine,55
16654543,male,33,201,103,23,98,40.7,Cardio,125
18821082,female,22,176,71,12,90,40,Machine,50
16654966,male,71,168,74,18,102,40.3,Cardio,130
18824494,male,33,196,101,12,92,39.9,Machine,54
16662695,female,27,166,66,27,106,40.5,Cardio,163
18830467,male,24,182,86,13,91,40,Machine,46
16665718,female,42,168,68,17,91,40.4,Cardio,79
18837518,male,36,195,94,11,89,39.5,Machine,44
16666021,female,75,161,69,19,93,40.3,Cardio,103
18840106,female,55,164,59,10,86,39.9,Machine,45
16669815,female,64,157,60,13,94,40.1,Cardio,71
18850031,male,29,177,73,11,96,40.1,Machine,47
16674250,male,63,193,104,14,94,40.2,Cardio,88
18850923,male,28,185,84,11,91,39.7,Machine,41
16674329,female,47,157,56,24,102,40.7,Cardio,146
18854408,female,24,163,59,11,92,39.9,Machine,50
16676487,male,45,182,84,28,113,41,Cardio,220
18858634,male,40,184,92,11,95,40,Machine,56
16684330,male,23,162,65,29,107,40.9,Cardio,159
18862764,male,33,167,69,15,87,40.5,Machine,45
16684429,female,36,161,56,17,91,40.4,Cardio,80
18863486,female,55,155,57,11,92,39.8,Machine,57
16684929,female,26,165,60,17,95,40.4,Cardio,84
18864632,female,28,168,62,10,87,39.4,Machine,41
16689737,female,27,172,69,24,104,41,Cardio,138
18866947,female,57,172,70,13,84,40.2,Machine,54
16690465,male,27,171,72,29,111,41.1,Cardio,186
18867459,male,77,184,90,10,91,39.6,Machine,62
16691224,male,24,179,81,19,97,40.3,Cardio,83
18871900,male,27,187,92,13,92,40,Machine,52
16691239,male,45,191,95,28,105,41,Cardio,193
18875049,male,42,186,83,11,94,40.1,Machine,53
16694676,female,37,153,56,18,104,40.5,Cardio,110
18875428,male,59,180,87,11,88,39.4,Machine,53
16695436,female,41,169,65,22,100,40.8,Cardio,124
18876349,female,33,160,59,10,90,39.9,Machine,45
16697741,male,62,185,91,24,97,40.6,Cardio,154
18878065,male,42,174,74,15,93,40.1,Machine,67
16703315,male,33,169,71,24,110,40.7,Cardio,157
18884271,female,23,169,70,13,90,40.1,Machine,54
16704757,female,38,156,56,19,93,40.3,Cardio,94
